arg_struc_cxn	lemma
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	target
arg0(np)-v(v)-arg1(np)-arg2(pp)	beat
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	fill
arg0(np)-v(v)-arg2(np)-arg1(np)	hand
arg0(np)-v(v)-arg1(np)-arg2(pp)	obtain
arg0(np)-v(v)-arg1(np)-arg2(pp)	charge
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	screen
arg0(np)-v(v)-arg1(np)-arg2(pp)	exceed
arg0(np)-v(v)-arg2(np)-arg1(np)	owe
arg0(np)-v(v)-arg2(np)-arg1(np)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	decry
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit
arg0(np)-v(v)-arg1(np)-arg2(pp)	factor
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	raise
arg0(np)-v(v)-arg1(np)-arg2(pp)	combine
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn
arg0(np)-v(v)-arg1(np)-arg2(pp)	build
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	smother
arg0(np)-v(v)-arg1(np)-arg2(pp)	return
arg0(np)-v(v)-arg1(np)-arg2(pp)	rank
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	yield
arg0(np)-v(v)-arg1(np)-arg2(pp)	exceed
arg0(np)-v(v)-arg1(np)-arg2(pp)	refer
arg0(np)-v(v)-arg1(np)-arg2(pp)	cut
arg0(np)-v(v)-arg1(np)-arg2(pp)	present
arg0(np)-v(v)-arg1(np)-arg2(pp)	acquire
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	cut
arg0(np)-v(v)-arg1(np)-arg2(pp)	withhold
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	convert
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	condemn
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	acquire
arg0(np)-v(v)-arg1(np)-arg2(pp)	define
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	plug
arg0(np)-v(v)-arg1(np)-arg2(pp)	seek
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	move
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy
arg0(np)-v(v)-arg1(np)-arg2(pp)	ship
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	restrict
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	rush
arg0(np)-v(v)-arg1(np)-arg2(pp)	view
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	link
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	criticize
arg0(np)-v(v)-arg1(np)-arg2(pp)	cite
arg0(np)-v(v)-arg1(np)-arg2(pp)	view
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	pave
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	discourage
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus
arg0(np)-v(v)-arg1(np)-arg2(pp)	set
arg0(np)-v(v)-arg1(np)-arg2(pp)	break
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	pressure
arg0(np)-v(v)-arg1(np)-arg2(pp)	peg
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit
arg0(np)-v(v)-arg1(np)-arg2(pp)	set
arg0(np)-v(v)-arg1(np)-arg2(pp)	cast
arg0(np)-v(v)-arg1(np)-arg2(pp)	distract
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	tip
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	define
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	push
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	salvage
arg0(np)-v(v)-arg1(np)-arg2(pp)	increase
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	assist
arg0(np)-v(v)-arg1(np)-arg2(pp)	view
arg0(np)-v(v)-arg1(np)-arg2(pp)	explain
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	yield
arg0(np)-v(v)-arg1(np)-arg2(pp)	increase
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	distinguish
arg0(np)-v(v)-arg1(np)-arg2(pp)	show
arg0(np)-v(v)-arg1(np)-arg2(pp)	plunk
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	license
arg0(np)-v(v)-arg1(np)-arg2(pp)	notify
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	rescue
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	change
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	oust
arg0(np)-v(v)-arg1(np)-arg2(pp)	amortize
arg0(np)-v(v)-arg1(np)-arg2(pp)	come
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	save
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	exhort
arg0(np)-v(v)-arg1(np)-arg2(pp)	broker
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	restrict
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	inject
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	separate
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold
arg0(np)-v(v)-arg1(np)-arg2(pp)	dismiss
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	commit
arg0(np)-v(v)-arg1(np)-arg2(pp)	identify
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	answer
arg0(np)-v(v)-arg1(np)-arg2(pp)	purchase
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	value
arg0(np)-v(v)-arg1(np)-arg2(pp)	pose
arg0(np)-v(v)-arg1(np)-arg2(pp)	move
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	cast
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	herald
arg0(np)-v(v)-arg1(np)-arg2(pp)	refer
arg0(np)-v(v)-arg2(np)-arg1(np)	serve
arg0(np)-v(v)-arg1(np)-arg2(pp)	link
arg0(np)-v(v)-arg1(np)-arg2(pp)	inject
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	tout
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	drive
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	donate
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	portray
arg0(np)-v(v)-arg1(np)-arg2(pp)	estimate
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	bar
arg0(np)-v(v)-arg1(np)-arg2(pp)	charge
arg0(np)-v(v)-arg1(np)-arg2(pp)	display
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy
arg0(np)-v(v)-arg2(np)-arg1(np)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	forward
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	define
arg0(np)-v(v)-arg1(np)-arg2(pp)	restrain
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	list
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	sing
arg0(np)-v(v)-arg1(np)-arg2(pp)	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	return
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg2(np)-arg1(np)	award
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	share
arg0(np)-v(v)-arg1(np)-arg2(pp)	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	pay
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	prepare
arg0(np)-v(v)-arg1(np)-arg2(pp)	write
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	lay
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	lay
arg0(np)-v(v)-arg1(np)-arg2(pp)	beat
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	prepare
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	hide
arg0(np)-v(v)-arg1(np)-arg2(pp)	show
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	cover
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	ask
arg0(np)-v(v)-arg1(np)-arg2(pp)	lease
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	lease
arg0(np)-v(v)-arg1(np)-arg2(pp)	teach
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	steal
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg2(np)-arg1(np)	show
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite
arg0(np)-v(v)-arg2(np)-arg1(np)	send
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	share
arg0(np)-v(v)-arg1(np)-arg2(pp)	scare
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	offer
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	punish
arg0(np)-v(v)-arg1(np)-arg2(pp)	say
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	tie
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg2(np)-arg1(np)	write
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg2(np)-arg1(np)	show
arg0(np)-v(v)-arg1(np)-arg2(pp)	change
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	upload
arg0(np)-v(v)-arg1(np)-arg2(pp)	say
arg0(np)-v(v)-arg1(np)-arg2(pp)	say
arg0(np)-v(v)-arg1(np)-arg2(pp)	say
arg0(np)-v(v)-arg1(np)-arg2(pp)	direct
arg0(np)-v(v)-arg1(np)-arg2(pp)	deal
arg0(np)-v(v)-arg1(np)-arg2(pp)	pound
arg0(np)-v(v)-arg1(np)-arg2(pp)	spew
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	share
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss
arg0(np)-v(v)-arg1(np)-arg2(pp)	mistake
arg0(np)-v(v)-arg1(np)-arg2(pp)	mistake
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote
arg0(np)-v(v)-arg1(np)-arg2(pp)	talk
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	adapt
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg1(np)-arg2(pp)	drive
arg0(np)-v(v)-arg2(np)-arg1(np)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	scapegoat
arg0(np)-v(v)-arg1(np)-arg2(pp)	prepare
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	desensitize
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	avert
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	read
arg0(np)-v(v)-arg1(np)-arg2(pp)	read
arg0(np)-v(v)-arg1(np)-arg2(pp)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	outsource
arg0(np)-v(v)-arg1(np)-arg2(pp)	repeat
arg0(np)-v(v)-arg1(np)-arg2(pp)	build
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn
arg0(np)-v(v)-arg1(np)-arg2(pp)	stab
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg2(np)-arg1(np)	send
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	guide
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	bid
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	share
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	share
arg0(np)-v(v)-arg1(np)-arg2(pp)	save
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	press
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	set
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	prepare
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	combine
arg0(np)-v(v)-arg1(np)-arg2(pp)	channel
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg2(np)-arg1(np)	deny
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg2(np)-arg1(np)	deny
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	divide
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	outsource
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	shoot
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	deter
arg0(np)-v(v)-arg2(np)-arg1(np)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	summon
arg0(np)-v(v)-arg1(np)-arg2(pp)	rate
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	borrow
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	earn
arg0(np)-v(v)-arg1(np)-arg2(pp)	bid
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	cut
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	brief
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	join
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest
arg0(np)-v(v)-arg1(np)-arg2(pp)	bank
arg0(np)-v(v)-arg2(np)-arg1(np)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	establish
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
