arg_struc_cxn	roleset
arg0(np)-v(v)-arg1(np)-arg2(ucp)	finish.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reward.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reward.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	guide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	exploit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	forgive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	inspire.01
arg2(wrb)-arg0(np)-v(v)-arg1(np)	measure.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sacrifice.01
arg0(np)-arg2(pp)-v(v)-arg1(np)	destroy.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	relegate.01
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	supplement.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wrap.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	waste.01
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	pay.01
arg0(np)-v(v)-arg1(np)-arg2(rp)	pull_over.05
arg0(np)-v(v)-arg1(np)-arg2(sbar)	promise.01
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	get.01
arg0(np)-v(v)-arg2(np)-arg1(np)	save.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	increase.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	share.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	heap.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	associate.01
arg0(np)-v(v)-arg1(np)-arg2(jj)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	attach.01
arg0(np)-v(v)-arg2(in)-arg1(np)	push.01
v(v)-arg1(np)-arg2(pp)-arg0(np)	take.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	exert.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	draw.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	understand.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	announce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	cloak.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inherit.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inflict.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(v)	leave.12
arg0(np)-v(v)-arg1(np)-arg2(pp)	bribe.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(rp)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	stain.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	divide.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	rap.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	use.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	increase.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.01
arg0(np)-v(v)-arg1(np)-arg2(np)	see.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	learn.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	seek.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	dump.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	dump.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	leave.12
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(rp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	push.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg2(wrb)-arg0(np)-v(v)-arg1(np)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	make.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	educate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg1(np)-arg0(np)-v(v)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg2(wrb)-arg0(np)-v(v)-arg1(np)	define.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	assess.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(dt)	call.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(np)	begrudge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	fault.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cite.01
arg2(wrb)-arg0(np)-v(v)-arg1(np)	interpret.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	beat.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	redirect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	restrict.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	delude.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	define.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	suck.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	fault.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	convince.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	generate.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	solve.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(rp)	push.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(sbar)	persuade.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convert.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.02
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	schedule.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	run.09
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	transform.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03
v(v)-arg1(np)-arg2(pp)-arg0(np)	fold.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convince.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(jj)	set.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	yank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	save.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	share.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	share.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	take.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	switch.01
v(v)-arg1(np)-arg2(c("s", "vp"))-arg0(np)	hone.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	contribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wipe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prefer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	recount.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pull.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hire.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	level.03
arg0(np)-v(v)-arg1(np)-arg2(s)	commend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	force.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	pull.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	fuse.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	allocate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	refer.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	tell.01
arg0(np)-v(v)-arg2(np)-arg1(np)	hand.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	suspend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	change.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(np)	slash.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	investigate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	plant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inflict.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	erase.01
arg0(np)-v(v)-arg2(in)-arg1(np)	wave.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	veto.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
v(v)-arg1(np)-arg2(pp)-arg0(np)	summon.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	plunge.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	surrender.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cede.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	hire.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	pull.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	restore.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	say.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	nominate.01
arg1(np)-arg0(np)-v(v)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thwap.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pull.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	splash.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	demand.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01
arg0(np)-v(v)-arg1(np)-arg2(cd)	pop.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel.03
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	relay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	request.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	protect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	submerge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	absorb.01
arg0(np)-v(v)-arg1(np)-arg2(to)	accustom.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wipe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	assure.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	wish.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wage.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg1(np)-arg0(np)-v(v)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	crown.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	protect.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	hear.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg2(wp)-arg0(np)-v(v)-arg1(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	start.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	engulf.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	motivate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg2(np)-arg1(np)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	infect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(in)	invite.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prohibit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accept.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	show.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lodge.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	defend.01
arg0(np)-v(v)-arg1(np)-arg2(adjp)	render.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	fix.03
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	import.01
arg0(np)-v(v)-arg1(np)-arg2(np)	promise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prohibit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	brief.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(np)	name.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	plunge.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.03
arg0(np)-v(v)-arg1(np)-arg2(rb)	get.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	deposit.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	tease.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	bring.01
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg2(wp)-arg0(np)-v(v)-arg1(c("s", "np"))	call.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg2(wp)-arg0(np)-v(v)-arg1(c("s", "np"))	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	carry.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cover.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	declare.01
arg0(np)-v(v)-arg2(rb)-arg1(np)	drive.02
arg0(np)-v(v)-arg2(rp)-arg1(np)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	kill.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	kill.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	post.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	post.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	report.01
arg0(np)-v(v)-arg1(np)-arg2(np)	return.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	return.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg2(rb)-arg1(np)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(v)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop.03
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	write.01
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	invest.01
