arg_struc_cxn	roleset	lemma
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02	apply
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	rub.01	rub
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	charge.01	charge
arg0(np)-v(v)-arg1(np)-arg2(np)	name.01	name
arg0(np)-v(v)-arg1(np)-arg2(np)	name.01	name
arg0(np)-v(v)-arg1(np)-arg2(np)	see.01	see
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	leave.12	leave
arg0(np)-v(v)-arg1(np)-arg2(rp)	throw.01	throw
arg2(wdt)-arg0(np)-v(v)-arg1(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	say.01	say
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01	make
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01	make
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01	make
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01	make
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01	make
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	take_off.18	take
arg2(wp)-arg0(np)-v(v)-arg1(c("s", "np"))	call.01	call
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.12	leave
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	work.07	work
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02	do
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01	throw
arg0(np)-v(v)-arg1(np)-arg2(sbar)	assure.01	assure
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	change.01	change
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01	ask
arg0(np)-v(v)-arg1(np)-arg2(pp)	read.01	read
arg0(np)-v(v)-arg1(np)-arg2(advp)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	know.02	know
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01	get
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg2(np)-arg1(np)	write.01	write
arg0(np)-v(v)-arg2(prp)-arg1(np)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(rb)	put.03	put
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	hit.01	hit
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg2(np)-v(v)-arg0(np)-arg1(np)	get.01	get
arg0(np)-v(v)-arg2(rp)-arg1(np)	pull.01	pull
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg1(np)-arg2(v)	spend.02	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01	get
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	take.10	take
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01	send
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg2(np)-arg1(np)	take.10	take
arg0(np)-v(v)-arg2(rp)-arg1(np)	push.01	push
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01	invite
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg2(np)-arg1(np)	write.01	write
arg0(np)-v(v)-arg2(np)-arg1(np)	write.01	write
arg2(np)-arg0(np)-v(v)-arg1(np)	call.01	call
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(rb)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	explain.01	explain
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg2(np)-arg1(np)	write.01	write
arg0(np)-v(v)-arg1(np)-arg2(rb)	put.03	put
arg1(np)-arg0(np)-v(v)-arg2(c("s", "vp"))	spend.02	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat.01	treat
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat.01	treat
arg0(np)-v(v)-arg1(np)-arg2(np)	treat.01	treat
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat.01	treat
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01	devote
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01	send
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.25	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	hear.01	hear
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01	grant
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01	grant
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	exchange.01	exchange
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	prefer.01	prefer
arg0(np)-v(v)-arg1(np)-arg2(vp)	convince.01	convince
arg0(np)-v(v)-arg1(np)-arg2(pp)	return.02	return
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	exploit.01	exploit
arg0(np)-v(v)-arg1(np)-arg2(sbar)	exploit.01	exploit
arg0(np)-v(v)-arg1(np)-arg2(pp)	base.02	base
arg0(np)-v(v)-arg2(pp)-arg1(np)	expose.01	expose
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.02	extend
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	teach.01	teach
arg0(np)-v(v)-arg1(np)-arg2(pp)	release.01	release
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	hire.01	hire
arg0(c("np", "np"))-v(v)-arg1(np)-arg2(pp)	convict.01	convict
arg0(np)-v(v)-arg1(np)-arg2(advp)	spread.01	spread
arg0(np)-v(v)-arg2(pp)-arg1(np)	explain.01	explain
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01	encourage
arg0(np)-v(v)-arg1(np)-arg2(pp)	drag.01	drag
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg2(pp)-arg0(np)-v(v)-arg1(np)	express.01	express
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01	thank
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01	grant
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.12	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	milk.01	milk
arg0(np)-v(v)-arg1(np)-arg2(pp)	shed.03	shed
arg0(np)-v(v)-arg1(np)-arg2(pp)	favor.01	favor
arg0(np)-v(v)-arg1(np)-arg2(pp)	ask.02	ask
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	criticize.01	criticize
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	criticize.01	criticize
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg2(pp)-arg1(np)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	include.01	include
arg0(np)-v(v)-arg1(np)-arg2(pp)	grant.01	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	end.01	end
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.02	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	conclude.02	conclude
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	prostrate.01	prostrate
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	destroy.01	destroy
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	refer.02	refer
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01	order
arg0(np)-v(v)-arg1(np)-arg2(sbar)	inform.01	inform
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	exert.01	exert
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01	ask
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	show.01	show
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01	show
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01	show
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	inspect.01	inspect
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01	show
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01	show
arg0(np)-v(v)-arg1(np)-arg2(sbar)	inform.01	inform
arg0(np)-v(v)-arg1(np)-arg2(pp)	show.01	show
arg0(np)-v(v)-arg1(np)-arg2(pp)	fire.02	fire
arg0(np)-v(v)-arg1(np)-arg2(pp)	bar.01	bar
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01	show
arg0(np)-v(v)-arg1(np)-arg2(pp)	recite.01	recite
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.01	submit
arg0(np)-v(v)-arg2(pp)-arg1(np)	present.01	present
arg0(np)-v(v)-arg1(np)-arg2(pp)	present.01	present
arg0(np)-v(v)-arg2(pp)-arg1(np)	demonstrate.01	demonstrate
arg0(np)-v(v)-arg1(np)-arg2(pp)	postpone.01	postpone
arg0(np)-v(v)-arg1(np)-arg2(pp)	destroy.01	destroy
arg0(np)-v(v)-arg2(pp)-arg1(np)	prove.01	prove
arg0(np)-v(v)-arg2(pp)-arg1(np)	prove.01	prove
arg0(np)-v(v)-arg2(pp)-arg1(np)	reveal.01	reveal
arg0(np)-v(v)-arg1(np)-arg2(pp)	reveal.01	reveal
arg0(np)-v(v)-arg2(pp)-arg1(np)	reveal.01	reveal
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01	make
arg0(np)-v(v)-arg2(pp)-arg1(np)	prove.01	prove
arg0(np)-v(v)-arg2(pp)-arg1(np)	prove.01	prove
arg0(np)-v(v)-arg1(np)-arg2(pp)	strike.01	strike
arg0(np)-v(v)-arg1(np)-arg2(pp)	strike.01	strike
arg0(np)-v(v)-arg1(np)-arg2(pp)	strike.01	strike
arg0(np)-v(v)-arg2(np)-arg1(np)	extend.02	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	please.01	please
arg0(np)-v(v)-arg2(np)-arg1(np)	feed.01	feed
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	share.01	share
arg0(np)-v(v)-arg1(np)-arg2(pp)	explain.01	explain
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01	describe
arg0(np)-v(v)-arg1(np)-arg2(rp)	drive.02	drive
arg0(np)-v(v)-arg2(pp)-arg1(np)	discuss.01	discuss
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	liken.03	liken
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop.03	stop
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01	describe
arg0(np)-v(v)-arg1(np)-arg2(sbar)	praise.01	praise
arg0(np)-v(v)-arg1(np)-arg2(pp)	separate.01	separate
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	expose.01	expose
arg0(np)-v(v)-arg1(np)-arg2(pp)	allocate.01	allocate
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	steal.01	steal
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	free.01	free
arg0(np)-v(v)-arg1(np)-arg2(pp)	occupy.01	occupy
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg0(np)-v(v)-arg1(np)-arg2(vp)	compel.01	compel
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.02	encourage
arg0(np)-v(v)-arg1(np)-arg2(sbar)	hire.01	hire
arg0(np)-v(v)-arg1(np)-arg2(pp)	grant.01	grant
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.01	introduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	begin.01	begin
arg0(np)-v(v)-arg1(np)-arg2(pp)	end.01	end
arg0(np)-v(v)-arg1(np)-arg2(ucp)	finish.01	finish
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	reward.01	reward
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	reward.01	reward
arg0(np)-v(v)-arg1(np)-arg2(pp)	guide.01	guide
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02	turn
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01	set
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	exploit.01	exploit
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01	throw
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01	order
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02	turn
arg0(np)-v(v)-arg1(np)-arg2(pp)	forgive.01	forgive
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare.01	compare
arg0(np)-v(v)-arg1(np)-arg2(vp)	inspire.01	inspire
arg2(wrb)-arg0(np)-v(v)-arg1(np)	measure.01	measure
arg0(np)-v(v)-arg1(np)-arg2(pp)	sacrifice.01	sacrifice
arg0(np)-arg2(pp)-v(v)-arg1(np)	destroy.01	destroy
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	relegate.01	relegate
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	supplement.01	supplement
arg0(np)-v(v)-arg1(np)-arg2(pp)	wrap.01	wrap
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare.01	compare
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	waste.01	waste
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01	ask
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01	sell
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01	urge
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01	expand
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	pay.01	pay
arg0(np)-v(v)-arg1(np)-arg2(rp)	pull_over.05	pull
arg0(np)-v(v)-arg1(np)-arg2(sbar)	promise.01	promise
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01	show
arg1(np)-arg0(np)-v(v)-arg2(pp)	get.01	get
arg0(np)-v(v)-arg2(np)-arg1(np)	save.01	save
arg0(np)-arg2(rb)-v(v)-arg1(np)	increase.01	increase
arg0(np)-v(v)-arg2(rp)-arg1(np)	throw.01	throw
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	share.01	share
arg0(np)-v(v)-arg1(np)-arg2(pp)	heap.01	heap
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	associate.01	associate
arg0(np)-v(v)-arg1(np)-arg2(jj)	put.03	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	attach.01	attach
arg0(np)-v(v)-arg2(in)-arg1(np)	push.01	push
v(v)-arg1(np)-arg2(pp)-arg0(np)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	exert.01	exert
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01	deliver
arg0(np)-v(v)-arg1(np)-arg2(pp)	draw.02	draw
arg0(np)-v(v)-arg1(np)-arg2(pp)	understand.01	understand
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	announce.01	announce
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	cloak.01	cloak
arg0(np)-v(v)-arg1(np)-arg2(pp)	inherit.01	inherit
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	inflict.01	inflict
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.01	sign
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(v)	leave.12	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	bribe.01	bribe
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01	accuse
arg0(np)-v(v)-arg1(np)-arg2(rp)	drive.02	drive
arg0(np)-v(v)-arg1(np)-arg2(pp)	stain.01	stain
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	divide.02	divide
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.02	encourage
arg0(np)-v(v)-arg1(np)-arg2(pp)	rap.01	rap
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(sbar)	use.01	use
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01	reduce
arg0(np)-arg2(rb)-v(v)-arg1(np)	increase.01	increase
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.01	introduce
arg0(np)-v(v)-arg1(np)-arg2(np)	see.02	see
arg0(np)-v(v)-arg1(np)-arg2(pp)	learn.01	learn
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01	encourage
arg0(np)-v(v)-arg1(np)-arg2(pp)	seek.01	seek
arg0(np)-v(v)-arg1(np)-arg2(pp)	dump.01	dump
arg0(np)-v(v)-arg1(np)-arg2(pp)	dump.01	dump
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(vp)	leave.12	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(rp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(rb)	put.01	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(rb)	push.01	push
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02	spend
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02	spend
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01	set
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01	buy
arg2(wrb)-arg0(np)-v(v)-arg1(np)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(advp)	make.01	make
arg0(np)-v(v)-arg1(np)-arg2(pp)	educate.01	educate
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01	see
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.02	encourage
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg1(np)-arg0(np)-v(v)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg2(wrb)-arg0(np)-v(v)-arg1(np)	define.01	define
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01	see
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01	urge
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01	make
arg0(np)-v(v)-arg1(np)-arg2(pp)	assess.01	assess
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(dt)	call.01	call
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(np)	begrudge.01	begrudge
arg0(np)-v(v)-arg1(np)-arg2(pp)	fault.01	fault
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise.01	praise
arg0(np)-v(v)-arg1(np)-arg2(pp)	cite.01	cite
arg2(wrb)-arg0(np)-v(v)-arg1(np)	interpret.01	interpret
arg0(np)-v(v)-arg2(rp)-arg1(np)	beat.02	beat
arg0(np)-v(v)-arg1(np)-arg2(pp)	redirect.01	redirect
arg0(np)-v(v)-arg1(np)-arg2(pp)	restrict.01	restrict
arg0(np)-v(v)-arg1(np)-arg2(sbar)	delude.01	delude
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01	urge
arg0(np)-v(v)-arg1(np)-arg2(pp)	define.01	define
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01	see
arg0(np)-v(v)-arg1(np)-arg2(advp)	suck.01	suck
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	fault.01	fault
arg0(np)-v(v)-arg1(np)-arg2(sbar)	convince.01	convince
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	generate.01	generate
arg2(pp)-arg0(np)-v(v)-arg1(np)	solve.01	solve
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(rp)	push.01	push
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01	see
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02	turn
arg0(np)-v(v)-arg1(np)-arg2(sbar)	persuade.01	persuade
arg0(np)-v(v)-arg1(np)-arg2(pp)	convert.01	convert
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02	spend
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01	reduce
arg0(np)-v(v)-arg2(pp)-arg1(np)	put.03	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.02	call
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	schedule.01	schedule
